28.3,14.2,55,455,26.2,17.6,0.669,1
34.5,18,88,185,25.9,8,0.909,1
30.7,19.2,237,170,46.7,17.7,0.985,1
27,13.7,75,122,36.8,10.4,0.548,1
32.5,16.7,284,197,49.8,20.7,0.543,1
33.7,18.5,98,65,42.7,20.9,0.925,1
32,16,486,406,30.7,20.1,0.926,1
26.2,13.8,413,134,27.9,22.9,0.714,1
26.9,16.6,323,387,47.9,22.3,0.553,1
37.5,15.9,424,128,40.4,20.4,0.801,1
34.7,16.4,378,313,44.7,35.6,0.794,1
37.7,18.3,446,153,50.7,43.7,0.783,1
32.3,14.7,464,239,29.5,7.2,0.597,1
31.9,18.1,177,74,48.1,10.1,0.82,1
35.7,13.5,265,36,42.4,26.8,0.527,1
29.5,15.2,382,227,38.4,9,0.686,1
38.2,13.1,286,95,31.7,22.1,0.587,1
30.3,17.1,125,295,40.8,21.2,0.62,1
31,16.3,60,174,27.8,16.5,0.743,1
36.2,18.4,490,399,43.3,5.6,0.671,1
34.3,13.1,155,32,34.9,14.6,0.631,1
30,15,309,49,45.2,34.8,0.51,1
34,13.7,475,445,34.2,27.6,0.729,1
36.8,15.4,327,141,37.3,20.6,0.937,1
37.9,19,220,182,51.1,7.7,0.558,1
30.2,17.4,212,42,46.6,21.1,0.875,1
28.1,18.7,499,257,26.7,10.7,0.788,1
28.7,14,194,162,39.7,21.2,0.953,1
30.5,15.6,246,139,41.5,12.1,0.897,1
35,14.6,143,100,42,19.9,0.57,1
31.6,16.2,68,374,29,7.6,0.52,1
29.3,17.3,448,337,30,27,0.885,1
27.4,18.6,210,383,30.9,23.1,0.807,1
30.4,18.7,170,458,41.9,15.5,0.653,1
26.4,13.9,396,211,50.5,44.3,0.693,1
33.4,18.5,149,470,35.5,30.1,0.972,1
32.1,18.3,279,275,38.7,12.3,0.832,1
26.9,14.9,461,109,33.2,10,0.512,1
34.2,14.5,46,85,40.4,27.7,0.601,1
37.2,14.4,110,158,33.8,2.7,0.919,1
33,18.8,161,80,26.3,24.2,0.683,1
35.1,14.2,242,54,49.3,28.5,0.766,1
36.5,14.5,420,419,43.5,7.7,0.948,1
33.5,16.7,182,202,31.1,5.3,0.52,1
29.6,14.8,222,484,46.1,17.7,0.894,1
32.7,15.3,189,317,43.2,20.7,0.539,1
29.3,15.1,476,44,44.9,6.2,0.966,1
27.3,17.6,304,492,39.4,8.6,0.721,1
31.4,18.8,403,439,43.8,25.7,0.837,1
29.1,18.9,137,62,41,14.1,0.611,1
28,13.3,373,425,45.8,20.1,0.636,1
29.7,15.7,387,437,35.2,27.7,0.644,1
25.7,16.1,488,359,31.4,20.9,0.75,1
29.9,16.3,320,216,30.2,18.4,0.504,1
28.7,17.6,435,367,51.8,44.2,0.995,1
27.9,19,202,379,38.1,23.6,0.531,1
30.9,17.2,470,495,32.5,3.1,0.628,1
36.6,18.2,29,303,42.6,9.6,0.931,1
31.7,16.2,167,307,26.9,3.1,0.904,1
33.2,14.3,342,343,49.8,38.1,0.978,1
36.2,15.2,438,328,34.9,19.6,0.814,1
28.4,16.9,353,102,34.1,24.7,0.855,1
38.3,13.9,86,394,29.9,9.8,0.981,1
25.7,14.1,234,268,48.8,36,0.648,1
31.3,17.9,92,411,28.1,3.8,0.876,1
34.6,15.4,129,253,38,10.6,0.679,1
37.8,18,390,464,32.2,16.4,0.658,1
27.7,17.7,367,362,29.2,5.3,0.958,1
36,13.5,131,226,46.3,36.3,0.61,1
31.2,14.7,452,199,36.4,14.8,0.775,1
35.5,17,428,417,47.3,39.4,0.703,1
33.8,17.8,350,475,44.2,37.1,0.86,1
38,15,414,149,28.6,12.4,0.581,1
28.9,15.8,404,166,45.6,31.1,0.576,1
32.5,16.8,184,72,36,4,0.848,1
26,17.4,270,288,40.1,24.6,0.734,1
37.3,17.2,366,350,34.4,30.4,0.568,1
28.4,17.1,256,318,38.8,13.9,0.911,1
35.4,15.7,103,479,37.1,20.1,0.719,1
26,12.9,255,289,41.2,18.5,0.662,1
27.3,15.5,315,281,27.2,7.3,0.777,1
35.9,16.6,111,333,31.8,24,0.756,1
37,16.5,338,489,27.4,19.4,0.817,1
35.7,14,72,232,37.6,33.6,0.762,1
26.7,17.8,261,265,28.6,5.7,0.737,1
36.4,13.4,21,428,50.1,24.9,0.591,1
26.6,15,335,218,32.6,29.6,0.842,1
27.6,13.6,82,246,49.2,35.9,0.796,1
26.4,14.4,39,116,39.2,13.1,0.707,1
33.1,18.1,303,242,47.5,33.9,0.96,1
