25.6,10.7,55,455,10.1,6.3,0.669,1
31.3,13.5,88,185,10,3.6,0.909,1
27.9,14.4,237,170,18,7.4,0.985,1
24.5,10.3,75,122,14.2,4.9,0.548,1
29.4,12.5,284,197,19.1,8.4,0.543,1
30.5,13.9,98,65,16.4,8.1,0.925,1
29,12,486,406,11.8,7.2,0.926,1
23.7,10.4,413,134,10.7,7.8,0.714,1
24.4,12.5,323,387,18.4,8.7,0.553,1
34,11.9,424,128,15.5,7.8,0.801,1
31.5,12.3,378,313,17.2,12.2,0.794,1
34.2,13.7,446,153,19.5,14.8,0.783,1
29.3,11,464,239,11.4,3.6,0.597,1
28.9,13.6,177,74,18.5,5.4,0.82,1
32.4,10.1,265,36,16.3,9.7,0.527,1
26.8,11.4,382,227,14.8,4.6,0.686,1
34.6,9.8,286,95,12.2,7.8,0.587,1
27.5,12.8,125,295,15.7,8.1,0.62,1
28.1,12.2,60,174,10.7,6.1,0.743,1
32.8,13.8,490,399,16.6,3.9,0.671,1
31.1,9.8,155,32,13.4,5.9,0.631,1
27.2,11.3,309,49,17.4,12.1,0.51,1
30.8,10.3,475,445,13.2,9.5,0.729,1
33.3,11.6,327,141,14.3,7.7,0.937,1
34.3,14.2,220,182,19.7,4.9,0.558,1
27.3,13.1,212,42,17.9,8.3,0.875,1
25.5,14,499,257,10.3,4.4,0.788,1
26,10.5,194,162,15.3,8,0.953,1
27.7,11.7,246,139,16,5.6,0.897,1
31.8,10.9,143,100,16.2,7.8,0.57,1
28.6,12.1,68,374,11.1,3.7,0.52,1
26.6,13,448,337,11.5,9.1,0.885,1
24.8,13.9,210,383,11.9,8,0.807,1
27.5,14,170,458,16.1,6.6,0.653,1
23.9,10.4,396,211,19.4,14.9,0.693,1
30.2,13.9,149,470,13.7,10.3,0.972,1
29.1,13.7,279,275,14.9,5.5,0.832,1
24.4,11.2,461,109,12.8,4.6,0.512,1
31,10.9,46,85,15.5,9.8,0.601,1
33.7,10.8,110,158,13,2.6,0.919,1
29.9,14.1,161,80,10.1,8.1,0.683,1
31.8,10.6,242,54,19,10.6,0.766,1
33.1,10.9,420,419,16.7,4.5,0.948,1
30.3,12.6,182,202,12,3.2,0.52,1
26.8,11.1,222,484,17.7,7.4,0.894,1
29.6,11.5,189,317,16.6,8.1,0.539,1
26.5,11.4,476,44,17.3,4.2,0.966,1
24.7,13.2,304,492,15.2,4.5,0.721,1
28.5,14.1,403,439,16.8,9.4,0.837,1
26.4,14.2,137,62,15.8,6.1,0.611,1
25.4,9.9,373,425,17.6,8,0.636,1
26.9,11.8,387,437,13.5,9.5,0.644,1
23.3,12,488,359,12.1,7.5,0.75,1
27.1,12.3,320,216,11.6,6.7,0.504,1
26,13.2,435,367,19.9,15,0.995,1
25.2,14.3,202,379,14.7,8.6,0.531,1
28,12.9,470,495,12.5,2.6,0.628,1
33.2,13.7,29,303,16.4,5,0.931,1
28.7,12.2,167,307,10.4,2.3,0.904,1
30.1,10.7,342,343,19.2,13.2,0.978,1
32.8,11.4,438,328,13.4,7.3,0.814,1
25.7,12.7,353,102,13.1,8.6,0.855,1
34.7,10.5,86,394,11.5,4.3,0.981,1
23.3,10.6,234,268,18.8,12.6,0.648,1
28.3,13.4,92,411,10.8,2.6,0.876,1
31.4,11.5,129,253,14.6,5,0.679,1
34.3,13.5,390,464,12.4,6.3,0.658,1
25.1,13.3,367,362,11.2,3.1,0.958,1
32.6,10.2,131,226,17.8,12.5,0.61,1
28.3,11,452,199,14,6.1,0.775,1
32.1,12.8,428,417,18.2,13.4,0.703,1
30.7,13.3,350,475,17,12.6,0.86,1
34.5,11.2,414,149,11,5,0.581,1
26.2,11.9,404,166,17.5,11,0.576,1
29.5,12.6,184,72,13.8,3.1,0.848,1
23.6,13,270,288,15.4,8.9,0.734,1
33.8,12.9,366,350,13.2,10.2,0.568,1
25.8,12.8,256,318,14.9,6,0.911,1
32.1,11.8,103,479,14.3,7.6,0.719,1
23.5,9.7,255,289,15.8,7.3,0.662,1
24.8,11.6,315,281,10.5,3.5,0.777,1
32.6,12.4,111,333,12.2,8.3,0.756,1
33.6,12.4,338,489,10.6,6.9,0.817,1
32.4,10.5,72,232,14.5,11.3,0.762,1
24.2,13.4,261,265,11,3.1,0.737,1
33,10,21,428,19.3,9.6,0.591,1
24.1,11.2,335,218,12.5,9.9,0.842,1
25,10.2,82,246,18.9,12.5,0.796,1
23.9,10.8,39,116,15.1,5.8,0.707,1
30,13.6,303,242,18.3,11.9,0.96,1
33.5,13.1,35,112,18.6,6,0.827,1
30.5,11.7,292,20,12.7,9.2,0.616,1
31.6,9.6,204,88,18.7,7.4,0.87,1
26.3,12.1,295,403,18.1,3.9,0.991,1
30.9,9.7,33,354,17.1,4.8,0.749,1
29,9.9,121,27,13.8,3.5,0.858,1
34,12.7,150,191,19.6,11.8,0.564,1
31.9,9.8,53,324,12.9,6.8,0.7,1
27.7,10,227,448,19.8,11.8,0.942,1
29.8,14.3,357,273,14.1,7.8,0.887,1
25.6,10.7,55,455,10.1,6.3,0.669,2
31.3,13.5,88,185,10,3.6,0.909,2
27.9,14.4,237,170,18,7.4,0.985,2
24.5,10.3,75,122,14.2,4.9,0.548,2
29.4,12.5,284,197,19.1,8.4,0.543,2
30.5,13.9,98,65,16.4,8.1,0.925,2
29,12,486,406,11.8,7.2,0.926,2
23.7,10.4,413,134,10.7,7.8,0.714,2
24.4,12.5,323,387,18.4,8.7,0.553,2
34,11.9,424,128,15.5,7.8,0.801,2
31.5,12.3,378,313,17.2,12.2,0.794,2
34.2,13.7,446,153,19.5,14.8,0.783,2
29.3,11,464,239,11.4,3.6,0.597,2
28.9,13.6,177,74,18.5,5.4,0.82,2
32.4,10.1,265,36,16.3,9.7,0.527,2
26.8,11.4,382,227,14.8,4.6,0.686,2
34.6,9.8,286,95,12.2,7.8,0.587,2
27.5,12.8,125,295,15.7,8.1,0.62,2
28.1,12.2,60,174,10.7,6.1,0.743,2
32.8,13.8,490,399,16.6,3.9,0.671,2
31.1,9.8,155,32,13.4,5.9,0.631,2
27.2,11.3,309,49,17.4,12.1,0.51,2
30.8,10.3,475,445,13.2,9.5,0.729,2
33.3,11.6,327,141,14.3,7.7,0.937,2
34.3,14.2,220,182,19.7,4.9,0.558,2
27.3,13.1,212,42,17.9,8.3,0.875,2
25.5,14,499,257,10.3,4.4,0.788,2
26,10.5,194,162,15.3,8,0.953,2
27.7,11.7,246,139,16,5.6,0.897,2
31.8,10.9,143,100,16.2,7.8,0.57,2
28.6,12.1,68,374,11.1,3.7,0.52,2
26.6,13,448,337,11.5,9.1,0.885,2
24.8,13.9,210,383,11.9,8,0.807,2
27.5,14,170,458,16.1,6.6,0.653,2
23.9,10.4,396,211,19.4,14.9,0.693,2
30.2,13.9,149,470,13.7,10.3,0.972,2
29.1,13.7,279,275,14.9,5.5,0.832,2
24.4,11.2,461,109,12.8,4.6,0.512,2
31,10.9,46,85,15.5,9.8,0.601,2
33.7,10.8,110,158,13,2.6,0.919,2
29.9,14.1,161,80,10.1,8.1,0.683,2
31.8,10.6,242,54,19,10.6,0.766,2
33.1,10.9,420,419,16.7,4.5,0.948,2
30.3,12.6,182,202,12,3.2,0.52,2
26.8,11.1,222,484,17.7,7.4,0.894,2
29.6,11.5,189,317,16.6,8.1,0.539,2
26.5,11.4,476,44,17.3,4.2,0.966,2
24.7,13.2,304,492,15.2,4.5,0.721,2
28.5,14.1,403,439,16.8,9.4,0.837,2
26.4,14.2,137,62,15.8,6.1,0.611,2
25.4,9.9,373,425,17.6,8,0.636,2
26.9,11.8,387,437,13.5,9.5,0.644,2
23.3,12,488,359,12.1,7.5,0.75,2
27.1,12.3,320,216,11.6,6.7,0.504,2
26,13.2,435,367,19.9,15,0.995,2
25.2,14.3,202,379,14.7,8.6,0.531,2
28,12.9,470,495,12.5,2.6,0.628,2
33.2,13.7,29,303,16.4,5,0.931,2
28.7,12.2,167,307,10.4,2.3,0.904,2
