39.1, 17.2,  64, 337, 38.8, 15.0, 0.762
41.4, 23.3, 287, 353, 43.9,  3.7, 0.537
50.1, 23.0, 286,  95, 46.3, 33.0, 0.587
41.1, 17.1,  75, 246, 40.4, 14.3, 0.501
41.4, 23.3, 172, 353, 43.9,  3.7, 0.537
42.4, 20.7, 140, 146, 42.6, 10.0, 0.666
43.1, 22.6, 664, 430, 49.4, 13.1, 0.818
43.2, 21.7, 447, 497, 48.4, 14.8, 0.509
43.7, 22.6, 262, 476, 49.2,  7.8, 0.264
44.1, 22.5, 340, 309, 46.1,  6.7, 0.767
46.3, 27.9, 477, 450, 46.2, 13.6, 0.973
47.6, 19.3, 327, 141, 40.2, 22.2, 0.937
50.1, 23.0, 200,  95, 46.3, 33.0, 0.587
